film,number,abstract,starring,name,subjects,cinematography,director,gross,producer,language
Puppet Master II,7153190,"Puppet Master II is a 1990 direct-to-video horror film written by David Pabian and directed by Dave Allen. It is the second film in the Puppet Master franchise, the sequel to 1989's Puppet Master, and stars Elizabeth Maclellan, Gregory Webb, Charlie Spradling, Jeff Weston and Nita Talbot as paranormal investigators who are terrorized by the animate creations of an undead puppeteer, played by Steve Welles.",Collin Bernsen--Elizabeth Maclellan--Gregory Webb--Ivan J. Rado--Sage Allen--Steve Welles--and Nita Talbot--Charlie Spradling--George %22Buck%22 Flower--Jeff Weston,Puppet Master II,1990 direct-to-video films-1990 films-1990 horror films-American films-American sequel films-American supernatural horror films-Films directed by David W. Allen-Films featuring puppetry-Films scored by Richard Band-Full Moon Features films-Puppet Master (film series),na,David W. Allen,na,David W. Allen,English
Metamorphosis: The Alien Factor,8786958,"Metamorphosis: The Alien Factor, also known as The Deadly Spawn II, is an American 1990 science fiction horror film written and directed by Glenn Takajian and produced by Ted A. Bohus.",Matt Kulis--Patrick Barnes--Tara Leigh,Metamorphosis: The Alien Factor,1990 films-1990 horror films-1990s monster movies-1990s science fiction horror films-American films-American monster movies-American science fiction horror films-English-language films-Films about shapeshifting-Lionsgate films,na,Glenn Takajian,na,Glenn Takajian,English
"Silent Night, Deadly Night 4: Initiation",2892393,"Silent Night, Deadly Night 4: Initiation (stylized onscreen as Initiation: Silent Night, Deadly Night 4 and also known as Bugs in the United Kingdom) is a 1990 American supernatural horror film directed by Brian Yuzna, and written by Brian Yuzna, Woody Keith, and Arthur Gorson. The film stars Clint Howard, Neith Hunter, Tommy Hinkley, Reggie Banister, Allyce Beasley, and Maud Adams. The plot focuses on a Los Angeles newspaper reporter who, while investigating the unexplained death of a woman, becomes entangled with a group of witches who are preparing her for their ritual on Christmas Eve.",--Allyce Beasley--Clint Howard--Maud Adams--Neith Hunter--Tommy Hinkley,"Silent Night, Deadly Night 4: Initiation","1990 LGBT-related films-1990 films-1990 horror films-1990 independent films-1990s Christmas films-American Christmas films-American LGBT-related films-American direct-to-video films-American films-American independent films-American sequel films-American supernatural horror films-Direct-to-video horror films-Direct-to-video sequel films-English-language films-Films about journalists-Films about witchcraft-Films directed by Brian Yuzna-Films scored by Richard Band-Films shot in Los Angeles-LGBT-related horror films-Silent Night, Deadly Night films-Spontaneous human combustion in fiction",na,Brian Yuzna,na,Brian Yuzna,English
Shadowzone (film),13882169,Shadowzone is a 1990 science fiction/horror film directed by J. S. Cardone.,"David Beecroft--James Hong--Louise Fletcher--Miguel A. Núñez, Jr.",Shadowzone,1990 films-1990 horror films-1990s monster movies-1990s science fiction horror films-American films-American monster movies-American science fiction horror films-English-language films-Films directed by J. S. Cardone-Films scored by Richard Band,na,J. S. Cardone,na,J. S. Cardone,English
Curse III: Blood Sacrifice,65891460,"Curse III: Blood Sacrifice (also known as Panga) is a 1990 American horror film written and directed by Sean Barton. Although released as Curse III, it bears no resemblance to either The Curse or Curse II: The Bite and is a sequel in-name only.",--Christopher Lee--Henry Cele--Jenilee Harrison,Curse III: Blood Sacrifice,1990 films-1990 horror films-Direct-to-video horror films-Films about witchcraft-Films shot in South Africa-Shamanism in popular culture,na,na,na,na,English
Daughter of Darkness (1990 film),6493287,"Daughter of Darkness is a 1990 American made-for-television supernatural horror film directed by Stuart Gordon and starring Anthony Perkins, Mia Sara, Dezsõ Garas and Jack Coleman. It originally premiered on CBS on January 26, 1990.",Robert Reynolds--Anthony Perkins--Dezső Garas--Jack Coleman (actor)--Mia Sara,Daughter of Darkness,1990 films-1990 horror films-1990 television films-1990s supernatural horror films-American films-American horror television films-American supernatural horror films-CBS network films-Films directed by Stuart Gordon-Films scored by Colin Towns-Films shot in Hungary,na,Stuart Gordon,na,Stuart Gordon,na
I Bought a Vampire Motorcycle,14267167,"I Bought a Vampire Motorcycle is a 1990 low-budget comedy horror about a motorcycle possessed by an evil spirit. Set in a Birmingham, England suburb, the film is about a man named Noddy and his girlfriend Kim who operate a motorcycle courier business. One day Noddy buys a classic motorbike, an 850cc Norton Commando, and restores it. That motorbike, however, is possessed by the evil spirit of a man who was being summoned by an occultist who was killed by a motorbike gang. Whenever the spirit is overcome by a seeming blood lust, the bike starts up, rides on its own and kills people, particularly members of the Road Toads motorcycle gang. Michael Elphick plays Inspector Cleaver and Anthony Daniels plays the eccentric priest who attempts to exorcise the bike's evil spirit.",Amanda Noar--Anthony Daniels--Michael Elphick--Neil Morrissey,I Bought a Vampire Motorcycle,"1990 films-1990 horror films-British comedy horror films-British films-English-language films-Films set in Birmingham, West Midlands-Motorcycling films-Outlaw biker films",na,na,na,na,na
Night of the Living Dead (1990 film),1254881,"Night of the Living Dead is a 1990 American horror film directed by Tom Savini and starring Tony Todd, Patricia Tallman, and Tom Towles. It is a remake of George A. Romero's 1968 horror film of the same title. Romero rewrote the original 1968 screenplay he had originally co-authored with John A. Russo.",--Patricia Tallman--Tony Todd,Night of the Living Dead,1990 films-1990 horror films-American film remakes-American films-American zombie films-Cannibalism in fiction-Columbia Pictures films-English-language films-Films set in Pennsylvania-Films set in abandoned houses-Films shot in Pennsylvania-Horror film remakes-Matricide in fiction-Night of the Living Dead (film series)-Siege films,Frank Prinzi,Tom Savini,5800000.0,Tom Savini,English
Two Evil Eyes,4154028,Two Evil Eyes (Italian: Due occhi diabolici) is a 1990 Italian-American anthology horror film written and directed by George A. Romero and Dario Argento. The two filmmakers had previously worked together on the immensely popular Dawn of the Dead in 1978.,--Adrienne Barbeau--E. G. Marshall--Harvey Keitel--John Amos--Kim Hunter--Madeleine Potter--Martin Balsam--Ramy Zada--Sally Kirkland,Two Evil Eyes,1990 horror films-1990s fantasy films-Films directed by George A. Romero-Films scored by Pino Donaggio-Films with screenplays by Dario Argento-Italian serial killer films-Italian supernatural horror films,na,Dario Argento,349618.0,Dario Argento,English
Frankenhooker,2259073,"Frankenhooker is a 1990 American black comedy horror film directed by Frank Henenlotter. Very loosely inspired by Mary Shelley's 1818 novel Frankenstein; or, The Modern Prometheus, the film stars James Lorinz as medical school drop-out Jeffrey Franken and former Penthouse Pet Patty Mullen as the title character (who wears a fatsuit in the beginning of the film).",--James Lorinz--Louise Lasser--Patty Mullen,Frankenhooker,1990 comedy films-1990 films-1990 horror films-1990 independent films-1990s black comedy films-1990s comedy horror films-1990s monster movies-1990s science fiction horror films-American black comedy films-American body horror films-American comedy horror films-American exploitation films-American films-American independent films-American monster movies-American science fiction horror films-American splatter films-English-language films-Films about cocaine-Films about couples-Films about murderers-Films about prostitution in the United States-Films directed by Frank Henenlotter-Films scored by Joe Renzetti-Films set in New Jersey-Films set in New York City-Films shot in New Jersey-Films shot in New York City-Frankenstein films-Resurrection in film,na,Frank Henenlotter,205068.0,Frank Henenlotter,English
Graveyard Shift (1990 film),22304155,"Graveyard Shift is a 1990 American horror film directed by Ralph S. Singleton, written by John Esposito, starring David Andrews, Stephen Macht, Kelly Wolf, and Brad Dourif, and based on the 1970 short story of the same name by Stephen King which was first published in the October 1970 issue of Cavalier magazine, and later collected in King's 1978 collection Night Shift. The movie was released in October 1990.",--Brad Dourif--David Andrews--Kelly Wolf--Stephen Macht,Graveyard Shift,1990 films-1990 horror films-1990s monster movies-American films-American monster movies-American natural horror films-Columbia Pictures films-Films based on short fiction-Films based on works by Stephen King-Films scored by Anthony Marinelli-Films set in Maine-Films shot in Maine-Paramount Pictures films,Peter Stein (cinematographer),na,1.16E7,na,English
Shaitani Ilaaka,19305207,Shaitani Ilaaka (Devil's Domain) is a 1990 Hindi horror film presented by the Ramsay brothers.,Asha Lata--Deepak Parashar--Neelam Mehra--Sri Pradha--Surendra Pal,शैतानी इलाका,1990 films-1990 horror films-1990s Hindi-language films-Films scored by Bappi Lahiri-Hindi-language horror films-Indian films-Indian horror films,na,Kiran Ramsay,na,Kiran Ramsay,http://dbpedia.org/resource/Urdu
Shaitani Ilaaka,19305207,Shaitani Ilaaka (Devil's Domain) is a 1990 Hindi horror film presented by the Ramsay brothers.,Asha Lata--Deepak Parashar--Neelam Mehra--Sri Pradha--Surendra Pal,Shaitani Ilaaka,1990 films-1990 horror films-1990s Hindi-language films-Films scored by Bappi Lahiri-Hindi-language horror films-Indian films-Indian horror films,na,Kiran Ramsay,na,Kiran Ramsay,http://dbpedia.org/resource/Hindi
Troll 2,2786477,"Troll 2 is a 1990 horror-comedy film directed by Claudio Fragasso (under the pseudonym Drake Floyd) and starring Michael Stephenson, George Hardy, Margo Prey, Connie McFarland, Deborah Reed, and Jason Wright. Although produced under the title Goblins, the American distributors marketed it as a sequel to the 1986 horror film Troll; however, the two films have no connection, and this movie features no trolls. The plot concerns a family pursued by vegetarian goblins who seek to mutate them into plants so that they can eat them.",Darren Ewing--Deborah Reed--Jason Steadman--Margo Prey--Connie Young--George Hardy (actor)--Jason F. Wright--Michael Stephenson (filmmaker),Troll 2,1990 comedy films-1990 films-1990 horror films-1990s comedy horror films-1990s monster movies-1990s rediscovered films-Film and television memes-Films about shapeshifting-Films about witchcraft-Films directed by Claudio Fragasso-Films shot in Utah-Italian films-Italian supernatural horror films-Supernatural comedy films-Supernatural fantasy films,na,Claudio Fragasso,na,Claudio Fragasso,English
Shakma,38227611,"Shakma (also known as Panic in the Tower) is a 1990 American horror film directed by Tom Logan and Hugh Parks. It stars Christopher Atkins, Amanda Wyss, Ari Meyers and Roddy McDowall battling a baboon which has been driven insane by an experimental drug. Despite negative reviews, the film has achieved a small cult audience.",Amanda Wyss--Ari Meyers--Christopher Atkins--Roddy McDowall,Shakma,1990 films-1990 horror films-American films-American natural horror films-English-language films-Films about monkeys,na,Tom Logan (director),na,Tom Logan (director),English
The Amityville Curse,6562947,"The Amityville Curse (released in the Philippines as Amityville Horror 1993) is a 1990 American-Canadian supernatural horror film directed by Tom Berry and starring Kim Coates, Cassandra Gava and Jan Rubeš. It is loosely based on the novel of the same name by Hans Holzer. It is the fifth film in the Amityville Horror film series.",Cassandra Gava--Jan Rubeš,The Amityville Curse,Films shot in Montreal,na,na,na,na,English
Der Todesking,5060788,"Der Todesking (lit. 'The Death King') is a 1990 German horror film directed by Jörg Buttgereit. This experimental style movie, which does not use central characters, explores the topic of suicide and violent death in the form of seven episodes, each one attributed to one day of the week. These episodes are enframed by the vision of a human body, slowly rotting during the course of the movie.",--Heinrich Ebber--Hermann Kopp--Nicolas Petche,Der Todesking,1990 films-1990 horror films-Films about suicide-Films directed by Jörg Buttgereit-German-language films-German drama films-German horror films-West German films,na,Jörg Buttgereit,na,Jörg Buttgereit,na
Night Killer,63692004,"Night Killer (Italian: Non aprite quella porta 3) is a 1990 Italian horror film directed by Claudio Fragasso. On its release in Italy, it was promoted as being part of The Texas Chainsaw Massacre. The film is not part of the series and bears little content from the previously released films.",--Peter Hooten--Richard Foster--Tara Buckman,Night Killer,1990 films-1990 horror films-Films directed by Claudio Fragasso-Italian films-Italian horror films-Unofficial sequel films,na,Claudio Fragasso,na,Claudio Fragasso,na
Darkman,1839695,"Darkman is a 1990 American superhero horror film directed and co-written by Sam Raimi. It is based on a short story Raimi wrote that paid homage to Universal's horror films of the 1930s. The film stars Liam Neeson as Peyton Westlake, a scientist who is brutally attacked, disfigured, and left for dead by a ruthless mobster, Robert Durant (Larry Drake), after his girlfriend, an attorney (Frances McDormand), runs afoul of a corrupt developer (Colin Friels). After a treatment to cure him of his burn injuries fails, Westlake develops super-human abilities, which also have the unintended side-effect of rendering him mentally unstable and borderline psychotic. Consumed with vengeance, he decides to hunt down the men responsible for his disfigurement.",--Colin Friels--Frances McDormand--Larry Drake--Liam Neeson,Darkman,1990 films-1990 horror films-1990s action thriller films-1990s science fiction action films-1990s superhero films-1990s vigilante films-American action horror films-American action thriller films-American films-American films about revenge-American science fiction action films-American science fiction horror films-American science fiction thriller films-American superhero films-American vigilante films-Burn survivors in fiction-English-language films-Films about scientists-Films adapted into comics-Films directed by Sam Raimi-Films scored by Danny Elfman-Films shot in Los Angeles-Films shot in Toronto-Films with screenplays by Ivan Raimi-Films with screenplays by Sam Raimi-Superhero horror films-Universal Pictures films-Works about plastic surgery,Bill Pope,Sam Raimi,3.38E7,Sam Raimi,English
Child's Play 2,534812,"Child's Play 2 is a 1990 American slasher film and the direct sequel to Child's Play, written by Don Mancini and directed by John Lafia, one of the co-writers of the first film. It is the second installment in the Child's Play franchise and set two years after the first film; the plot follows Charles Lee Ray (better known as Chucky) continuing his pursuit for Andy Barclay, who was placed in foster care, and transferring his soul into him after being resurrected. The film stars Alex Vincent, who returns as Andy Barclay; Gerrit Graham and Jenny Agutter as Andy's foster parents; Christine Elise as Kyle; and Brad Dourif as the voice of Chucky. It is the debut appearance of Adam Wylie.",--Alex Vincent--Christine Elise--Gerrit Graham--Grace Zabriskie--Jenny Agutter,Child's Play 2,1990 films-1990 horror films-1990s slasher films-American films-American sequel films-American slasher films-Child's Play (franchise) films-English-language films-Films about Voodoo-Films about adoption-Films directed by John Lafia-Films scored by Graeme Revell-Films set in 1990-Films set in Chicago-Films set in factories-Films shot in California-Films shot in Chicago-Films shot in Los Angeles-Universal Pictures films,Stefan Czapsky,John Lafia,3.58E7,John Lafia,English
Pagalil Pournami,60218293,"Pagalil Pournami (transl. A full moon in the day) is a 1990 Indian Tamil-language horror film directed by Cochin Haneefa. The film stars Sivakumar, Raadhika, Rahman and Lissy in the lead roles.",Lissy (actress)--Raadhika--Rahman (actor)--Sivakumar,Pagalil Pournami,1990 films-1990 horror films-1990s Tamil-language films-Films directed by Cochin Haneefa-Films scored by Ilaiyaraaja-Indian films-Indian horror films,Ajayan Vincent,Cochin Haneefa,na,Cochin Haneefa,Tamil
Psycho IV: The Beginning,2011090,"Psycho IV: The Beginning is a 1990 American made-for-television slasher film directed by Mick Garris, and starring Anthony Perkins, Henry Thomas, Olivia Hussey, Warren Frost, and CCH Pounder. It serves as both the third sequel and a prequel to Alfred Hitchcock's Psycho, focusing on the early life of Norman Bates. It includes both events after Psycho III while focusing on flashbacks of events that took place prior to the original film. It is the fourth and final film in the original Psycho franchise, and Perkins' final appearance in the series before his death in 1992.",--Anthony Perkins--CCH Pounder--Henry Thomas--Olivia Hussey,Psycho IV: The Beginning,1990 films-1990 horror films-1990 television films-1990s mystery films-1990s psychological thriller films-1990s slasher films-American films-American horror television films-American horror thriller films-American mystery films-American psychological horror films-American sequel films-English-language films-Films about child abuse-Films about psychopaths-Films directed by Mick Garris-Films scored by Bernard Herrmann-Films scored by Graeme Revell-Films set in 1940-Films set in 1948-Films set in 1949-Films set in 1951-Films set in 1990-Films set in the 1940s-Films set in the 1950s-Films set in the 1990s-Films shot in Florida-Films with screenplays by Joseph Stefano-Matricide in fiction-Psycho (franchise) films-Showtime (TV network) films-Television prequel films-Television sequel films-Universal Pictures films-Universal Studios Florida,na,Mick Garris,na,Mick Garris,English
The Dark Side of the Moon (1990 film),11033226,The Dark Side of the Moon is a 1990 direct-to-video science fiction horror film. It was directed by from the screenplay by brothers Chad and Carey Hayes.,Alan Blumenfeld--Camilla More--Robert Sampson--Wendy MacDonald--Will Bledsoe--Joe Turkel--John Diehl (actor),The Dark Side of the Moon,1990 direct-to-video films-1990 films-1990 horror films-1990s science fiction horror films-American direct-to-video films-American films-American science fiction horror films-Films about astronauts-Films set in 2022-Moon in film,na,D.J. Webster,na,D.J. Webster,English
Xtro II: The Second Encounter,8012754,"Xtro II: The Second Encounter is a 1990 science fiction horror film directed by Harry Bromley Davenport and starring Jan-Michael Vincent, Paul Koslo, and Tara Buckman.",Jan-Michael Vincent--Paul Koslo--Tara Buckman,Xtro II: The Second Encounter,1990 films-1990 horror films-1990s monster movies-1990s science fiction horror films-British films-British monster movies-British science fiction horror films-Canadian films-Canadian monster movies-Canadian science fiction horror films-English-language films-Films about extraterrestrial life,na,Harry Bromley Davenport,na,Harry Bromley Davenport,English
Buried Alive (1990 theatrical film),11600310,"Buried Alive (a.k.a. Edgar Allan Poe's Buried Alive) is a 1990 film, directed by Gérard Kikoïne and based on the work of Edgar Allan Poe. It stars Robert Vaughn, Donald Pleasence and John Carradine (in his final performance). This film is considered to be Nia Long’s acting debut. The script was based on the works of Edgar Allan Poe.",Donald Pleasence--John Carradine--Robert Vaughn,Buried Alive,1990 films-1990 horror films-American films-American independent films-English-language films-Films based on short fiction-Films based on works by Edgar Allan Poe-South African films-South African independent films,na,na,na,na,English
Misery (film),7074043,"Misery is a 1990 American psychological thriller film directed by Rob Reiner, based on Stephen King's 1987 novel of the same name, starring James Caan, Kathy Bates, Lauren Bacall, Richard Farnsworth, and Frances Sternhagen about an obsessive fan who holds an author captive and forces him to write a story.",--Frances Sternhagen--James Caan--Kathy Bates--Lauren Bacall--Richard Farnsworth,Misery,1990 films-1990 horror films-1990s psychological thriller films-American films-American horror thriller films-American psychological horror films-American psychological thriller films-Castle Rock Entertainment films-Columbia Pictures films-English-language films-Films about fandom-Films about kidnapping-Films about missing people-Films about nurses-Films about psychopaths-Films about writers-Films based on American horror novels-Films based on works by Stephen King-Films directed by Rob Reiner-Films featuring a Best Actress Academy Award-winning performance-Films featuring a Best Drama Actress Golden Globe-winning performance-Films scored by Marc Shaiman-Films set in Colorado-Films with screenplays by William Goldman-Two-handers,Barry Sonnenfeld,Rob Reiner,6.13E7,Rob Reiner,English
The First Power,10603823,"The First Power is a 1990 American neo-noir horror film written and directed by Robert Resnikoff, and starring Lou Diamond Phillips, Tracy Griffith, Jeff Kober and Mykelti Williamson. The film received mostly negative reviews, but was a financial success.",--Elizabeth Arlen--Jeff Kober--Lou Diamond Phillips--Mykel T. Williamson--Tracy Griffith,The First Power,1990 films-1990 horror films-1990s crime thriller films-American films-American neo-noir films-American supernatural horror films-English-language films-Films about religion-Films scored by Stewart Copeland-Interscope Communications films-Orion Pictures films,Theo van de Sande,Robert Resnikoff,2.2424195E7,Robert Resnikoff,English
Bandh Darwaza,12723089,"Bandh Darwaza (Translation: Closed Door) is a 1990 Bollywood horror movie starring Kunika, Manjeet Kullar, Aruna Irani, Anirudh Agarwal and the Afghan actor Hashmat Khan. The film soundtrack was composed by the Anand–Milind brothers.",Hashmat Khan--Aruna Irani--Chetana Das--Kunika--Manjeet Kullar,Bandh Darwaza,1990 films-1990 horror films-1990s Hindi-language films-Films scored by Anand–Milind-Hindi-language horror films-Indian films-Indian horror films,na,Tulsi Ramsay,na,Tulsi Ramsay,Hindi
Cthulhu Mansion,65386108,Cthulhu Mansion (also known as Black Magic Mansion and La Manson de los Cthulhu) is a 1990 Spanish horror film directed by Juan Piquer Simón.,--Brad Fisher--Frank Finlay--Melanie Shatner,Cthulhu Mansion,1990 films-1990 horror films-Cthulhu Mythos films-Films based on works by H. P. Lovecraft-Spanish films-Spanish horror films,na,Juan Piquer Simón,na,Juan Piquer Simón,English
Sorority House Massacre II,9385381,"Sorority House Massacre II (also known as Sorority House Massacre II: Nighty Nightmare) is a 1990 American slasher film directed by Jim Wynorski, featuring scream queens Melissa Ann Moore and Gail Harris (credited as Robyn Harris). Much like its predecessors, Sorority House Massacre II has received a cult following over the years. It is a loose sequel to Sorority House Massacre, as well as Slumber Party Massacre, from which it recycles some footage. It was followed by Sorority House Massacre III: Hard to Die.",Barbii--Bridget Carney--Dana Bentley--Mike Elliot--Stacia Zhivago--Gail Harris--Melissa Moore (actress),Sorority House Massacre II,1990 films-1990 horror films-1990s slasher films-American comedy horror films-American films-American serial killer films-American slasher films-American teen horror films-English-language films-Films about fraternities and sororities-Films about fratricide and sororicide-Films directed by Jim Wynorski-Films produced by Julie Corman-Films produced by Roger Corman-Massacre (franchise)-Sororicide in fiction,na,Jim Wynorski,na,Jim Wynorski,English
Wheels of Terror,21689945,"Wheels of Terror (also known as Terror in Copper Valley) is a 1990 American made-for-television thriller film directed by Christopher Cain and starring Joanna Cassidy and Marcie Leeds. The film originally debuted on the USA Network in 1990. The plot concerns the unseen driver of a primer gray Dodge Charger, (consisting of mixed year's makes 1971, 1974) kidnapping, molesting, and sometimes murdering young girls around the fictional locale of Copper Valley, Arizona and a bus driver who chases the car, after it kidnaps her daughter played by Marcie Leeds.",Arlen Dean Snyder--Carlos Cervantes--Henry Max Kendrick--Marcie Leeds--Joanna Cassidy,Wheels of Terror,1990 films-1990 horror films-1990 television films-1990s road movies-American chase films-American films-American road movies-English-language films-Films directed by Christopher Cain-Films shot in Arizona-Horror television films-USA Network original films,na,Christopher Cain,na,Christopher Cain,English
"Shake, Rattle & Roll II",37215759,"Shake, Rattle & Roll II is the second installment of the Shake, Rattle & Roll franchise. The film was distributed by Regal Films and is directed by Peque Gallaga & Lore Reyes. This film is an entry of the 1990 Metro Manila Film Festival. It is the first starring role of Manilyn Reynes before the following sequels.",--Aljon Jimenez--Ana Roces--Anjo Yllana--Caridad Sanchez--Carmina Villaroel--Daisy Romualdez--Eddie Gutierrez--Eric Quizon--Isabel Granada--Janice de Belen--Joey Marquez--Manilyn Reynes--Rez Cortez--Sylvia Sanchez,Shake Rattle & Roll II,1990 comedy films-1990 films-1990 horror films-1990s comedy horror films-Films directed by Peque Gallaga-Philippine films-Philippine horror films-Tagalog-language films,na,na,na,na,http://dbpedia.org/resource/Filipino_language
Shock 'Em Dead,28958625,"Shock 'Em Dead, also known as Rock ‘Em Dead, is a 1991 comedic horror film written by Mark Freed, David Tedder and Andrew Cross, and directed by Mark Freed. It stars Stephen Quadros and Traci Lords in one of her first post-adult film roles. The film is a thriller with a music comedy twist, a self-aware take on metal guitarists from the 1980s, and is also notable for featuring Nitro guitarist Michael Angelo Batio as a guitar double. It was Aldo Ray's last film.",Michael Angelo Batio--Stephen Quadros--Traci Lords,Shock 'Em Dead,1990 films-1990 horror films-American comedy horror films-American films-American supernatural horror films-English-language films-Heavy metal films,na,na,na,na,English
The Suckling,3299094,"The Suckling (also known as Sewage Baby) is a 1990 American horror film directed by Francis Teri and starring Frank Reeves, Marie Michaels, and Michael Logan.",Allen Lieb--Alley Ninestein--Antoinette Greene--Bobby Shapiro--Brian Muirhill--Caesar Monroy--Ella Aralovich--Frank Rivera--Hector Collazo--Jeff Burchfield--Michael Gingold,The Suckling,1990 films-1990 horror films-1990s monster movies-1990s science fiction horror films-American films-American films about revenge-American monster movies-American science fiction horror films-English-language films-Films about abortion-Giant monster films,na,na,na,na,English
The Guardian (1990 film),967174,"The Guardian is a 1990 American supernatural horror film co-written and directed by William Friedkin, and starring Jenny Seagrove as a mysterious nanny who is hired by new parents, played by Dwier Brown and Carey Lowell, to care for their infant son; the couple soon discover the nanny to be a Hamadryad, whose previous clients' children went missing under her care. The film is based on the novel The Nanny, by Dan Greenburg.",--Carey Lowell--Dwier Brown--Jenny Seagrove,The Guardian,1990 films-1990 horror films-1990 thriller films-American films-American horror thriller films-American supernatural horror films-English-language films-Films about nannies-Films about trees-Films based on American horror novels-Films based on Greco-Roman mythology-Films directed by Alan Smithee-Films directed by William Friedkin-Films set in Los Angeles-Films shot in Los Angeles-Universal Pictures films,John A. Alonzo,William Friedkin,1.7E7,William Friedkin,English
Jacob's Ladder (1990 film),492056,"Jacob's Ladder is a 1990 American psychological horror film directed by Adrian Lyne, produced by Alan Marshall, written by Bruce Joel Rubin, and starring Tim Robbins, Elizabeth Peña, and Danny Aiello. In the film, Jacob Singer's experiences before and during his service in Vietnam result in strange, fragmentary visions and bizarre hallucinations that continue to haunt him. As his ordeal worsens, Jacob desperately attempts to figure out the truth.",--Danny Aiello--Elizabeth Peña--Tim Robbins,Jacob's Ladder,1990 films-1990 horror films-1990s psychological horror films-American films-American nonlinear narrative films-American psychological horror films-American supernatural horror films-American thriller films-Anti-war films-Carolco Pictures films-English-language films-Existentialist works-Fiction with unreliable narrators-Films about angels-Films about death-Films about nightmares-Films directed by Adrian Lyne-Films scored by Maurice Jarre-Films set in 1971-Films set in 1975-Films set in New York City-Films shot from the first-person perspective-Films shot in New Jersey-Films shot in Puerto Rico-Films with screenplays by Bruce Joel Rubin-Religious horror films-Vietnam War films,Jeffrey L. Kimball,Adrian Lyne,2.61E7,Adrian Lyne,English
Bride of Re-Animator,1336108,"Bride of Re-Animator is a 1990 American comedy horror film produced and directed by Brian Yuzna and written by Yuzna, Rick Fry, and Woody Keith. It is a sequel to the 1985 film Re-Animator and the second entry in the Re-Animator film series. Like its predecessor, it is loosely based on the serialized story Herbert West–Reanimator"" by H. P. Lovecraft.""",--Bruce Abbott--Claude Earl Jones--David Gale--Fabiana Udenio--Jeffrey Combs--Kathleen Kinmont,Bride of Re-Animator,1990 comedy films-1990 films-1990 horror films-1990s comedy horror films-1990s science fiction horror films-American body horror films-American comedy horror films-American films-American independent films-American science fiction horror films-English-language films-Films based on works by H. P. Lovecraft-Films directed by Brian Yuzna-Films scored by Richard Band-Films set in Massachusetts-Resurrection in film,na,Brian Yuzna,na,Brian Yuzna,English
The Haunting of Morella,54129437,"The Haunting of Morella is a 1990 horror film directed by Jim Wynorski. The film involves a witch who put to death in Colonial America, leaving her husband and infant daughter behind. Seventeen years later, the daughter has grown up and stands to inherit money set up by her mother's family. Now that the stage is set, the mother wants to return to life by taking over her daughter's body. The film was began shooting on September 13, 1989 in Los Angeles. It was released sporadically through the Midwest United States in February 1990 where it performed poorly in the box office.",--Christopher Halsted--David McCallum--Lana Clarkson--Nicole Eggert,The Haunting of Morella,1990 films-1990 horror films-American films-Films based on works by Edgar Allan Poe-Films directed by Jim Wynorski,na,Jim Wynorski,na,Jim Wynorski,English
Spontaneous Combustion (film),11803775,"Spontaneous Combustion is a 1990 American science fiction horror film directed by Tobe Hooper. It was written by Tobe Hooper and Howard Goldberg, based on a story by Hooper, and is a co-production between Henry Bushkin, Sanford Hampton, Jerrold W. Lambert, Jim Rogers and Arthur M. Sarkissian. It was nominated for best film in the 1991 Fantasporto International Fantasy Film Awards.",--Brad Dourif--Cynthia Bain--Jon Cypher--Melinda Dillon--William Prince,Spontaneous Combustion,1990 films-1990 horror films-1990 independent films-1990s science fiction horror films-American films-American independent films-English-language films-Fictional characters with fire or heat abilities-Films directed by Tobe Hooper-Films scored by Graeme Revell,na,Tobe Hooper,na,Tobe Hooper,English
Alligator II: The Mutation,28765661,"Alligator II: The Mutation is a 1990 American monster horror film directed by Jon Hess and starring Joseph Bologna, Woody Brown, Harlan Arnold, Nicolas Cowan, and Brock Peters. Released in 1990, a police detective teams up with a Cajun hunter to find a giant alligator in city sewers. It is a sequel to the 1980 film Alligator.",Harlan Arnold--Nicolas Cowan--Brock Peters--Joseph Bologna--Woody Brown (actor),Alligator II: The Mutation,1990 films-1990 horror films-American films-American monster movies-American sequel films-Films about crocodilians-Films based on urban legends-Giant monster films,na,na,na,na,English
The Exorcist III,30873695,"The Exorcist III is a 1990 American psychological horror film written and directed by William Peter Blatty. It is the third installment in the Exorcist series and an adaptation of Blatty's Exorcist novel Legion (1983). It stars George C. Scott, Ed Flanders, Jason Miller, Scott Wilson and Brad Dourif. Following the critical and commercial failure of Exorcist II: The Heretic, The Exorcist III received mixed reviews and made modest returns at the box office.",--Brad Dourif--Ed Flanders--George C. Scott--Jason Miller--Nicol Williamson--Scott Wilson,The Exorcist III,"1990 films-1990 horror films-1990s serial killer films-20th Century Fox films-Alternative sequel films-American films-American serial killer films-American supernatural horror films-Demons in film-English-language films-Films about child death-Films based on American horror novels-Films directed by William Peter Blatty-Films scored by Barry De Vorzon-Films set in 1990-Films shot in North Carolina-Films shot in Washington, D.C.-Morgan Creek Productions films-Occult detective fiction-Religious horror films-The Exorcist-Warner Bros. films",Gerry Fisher,William Peter Blatty,4.4E7,William Peter Blatty,English
